,Conditions,Date,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (EDT),Time (EST),Visibility,Wind Dir,Wind Speed,Windchill
2657,Light Rain,"Apr. 02, 2016",42.1 °F,Rain,-,,56%,0.00 in,29.65 in,57.9 °F,2:51 AM,,10.0 mi,NNE,5.8 mph,
2658,Overcast,"Apr. 02, 2016",42.1 °F,,-,,60%,0.00 in,29.65 in,55.9 °F,3:51 AM,,10.0 mi,NE,4.6 mph,
2659,Overcast,"Apr. 02, 2016",44.1 °F,,-,,69%,0.00 in,29.64 in,54.0 °F,4:51 AM,,10.0 mi,NE,6.9 mph,
2660,Overcast,"Apr. 02, 2016",44.1 °F,,-,,69%,,29.62 in,54.0 °F,5:51 AM,,10.0 mi,ENE,5.8 mph,
2661,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,7:51 AM,,10.0 mi,Calm,Calm,
2662,Overcast,"Apr. 02, 2016",44.1 °F,,-,,69%,,29.62 in,54.0 °F,8:00 AM,,10.0 mi,ENE,5.8 mph,
2663,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:01 AM,,10.0 mi,Calm,Calm,
2664,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:02 AM,,10.0 mi,Calm,Calm,
2665,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:04 AM,,10.0 mi,Calm,Calm,
2666,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:06 AM,,10.0 mi,Calm,Calm,
2667,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:22 AM,,10.0 mi,Calm,Calm,
2668,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:24 AM,,10.0 mi,Calm,Calm,
2669,Overcast,"Apr. 02, 2016",43.0 °F,,-,,66%,,29.60 in,54.0 °F,8:26 AM,,10.0 mi,Calm,Calm,
2670,Light Rain,"Apr. 02, 2016",45.0 °F,Rain,-,,77%,0.02 in,29.62 in,52.0 °F,8:51 AM,,8.0 mi,Calm,Calm,
2671,Light Rain,"Apr. 02, 2016",44.1 °F,Rain,-,,80%,0.07 in,29.61 in,50.0 °F,9:51 AM,,4.0 mi,Calm,Calm,
2672,Light Rain,"Apr. 02, 2016",43.0 °F,Rain,-,,80%,0.05 in,29.62 in,48.9 °F,10:51 AM,,4.0 mi,West,5.8 mph,
2673,Overcast,"Apr. 02, 2016",45.0 °F,,-,,80%,0.01 in,29.56 in,51.1 °F,11:51 AM,,10.0 mi,Calm,Calm,
2674,Overcast,"Apr. 02, 2016",42.1 °F,,-,,71%,,29.52 in,51.1 °F,12:51 PM,,10.0 mi,Calm,Calm,
2675,Overcast,"Apr. 02, 2016",37.9 °F,,-,,59%,,29.47 in,52.0 °F,1:51 PM,,10.0 mi,North,-,
2676,Partly Cloudy,"Apr. 02, 2016",39.0 °F,,-,,55%,,29.44 in,55.0 °F,2:51 PM,,10.0 mi,North,-,
2677,Mostly Cloudy,"Apr. 02, 2016",39.9 °F,,-,,59%,,29.38 in,54.0 °F,3:51 PM,,10.0 mi,Variable,4.6 mph,
2678,Scattered Clouds,"Apr. 02, 2016",37.0 °F,,-,,51%,,29.35 in,55.0 °F,4:51 PM,,10.0 mi,WSW,8.1 mph,
2679,Mostly Cloudy,"Apr. 02, 2016",37.9 °F,,16.1 mph,,53%,,29.36 in,55.0 °F,5:51 PM,,10.0 mi,Variable,5.8 mph,
2680,Partly Cloudy,"Apr. 02, 2016",43.0 °F,,-,,71%,,29.35 in,52.0 °F,6:51 PM,,10.0 mi,Variable,3.5 mph,
2681,Mostly Cloudy,"Apr. 02, 2016",43.0 °F,,-,,77%,,29.35 in,50.0 °F,7:51 PM,,10.0 mi,South,9.2 mph,
2682,Mostly Cloudy,"Apr. 02, 2016",44.1 °F,,-,,80%,,29.36 in,50.0 °F,8:51 PM,,10.0 mi,North,-,
2683,Clear,"Apr. 02, 2016",43.0 °F,,19.6 mph,,74%,,29.36 in,51.1 °F,9:51 PM,,10.0 mi,South,8.1 mph,
2684,Light Rain,"Apr. 03, 2016",44.1 °F,Rain,-,,80%,0.00 in,29.24 in,50.0 °F,12:51 AM,,8.0 mi,North,-,-
2685,Overcast,"Apr. 03, 2016",37.9 °F,,-,,82%,0.09 in,29.27 in,43.0 °F,1:51 AM,,10.0 mi,North,-,-
2686,Overcast,"Apr. 03, 2016",35.1 °F,,18.4 mph,,79%,0.00 in,29.29 in,41.0 °F,2:51 AM,,10.0 mi,NW,9.2 mph,35.2 °F
2687,Overcast,"Apr. 03, 2016",30.0 °F,,24.2 mph,,62%,,29.29 in,42.1 °F,3:51 AM,,10.0 mi,West,9.2 mph,36.6 °F
2688,Overcast,"Apr. 03, 2016",28.0 °F,,26.5 mph,,60%,,29.29 in,41.0 °F,4:51 AM,,10.0 mi,West,11.5 mph,34.3 °F
2689,Overcast,"Apr. 03, 2016",30.0 °F,,38.0 mph,,76%,0.01 in,29.39 in,37.0 °F,5:51 AM,,10.0 mi,NW,15.0 mph,28.1 °F
2690,Overcast,"Apr. 03, 2016",21.9 °F,,33.4 mph,,54%,,29.50 in,37.0 °F,6:51 AM,,10.0 mi,WNW,18.4 mph,27.0 °F
2691,Scattered Clouds,"Apr. 03, 2016",16.0 °F,,44.9 mph,,46%,,29.59 in,35.1 °F,7:51 AM,,10.0 mi,WNW,18.4 mph,24.5 °F
2692,Scattered Clouds,"Apr. 03, 2016",12.0 °F,,35.7 mph,,40%,,29.67 in,34.0 °F,8:51 AM,,10.0 mi,WNW,16.1 mph,23.8 °F
2693,Scattered Clouds,"Apr. 03, 2016",10.9 °F,,33.4 mph,,38%,,29.70 in,34.0 °F,9:51 AM,,10.0 mi,WNW,17.3 mph,23.4 °F
2694,Scattered Clouds,"Apr. 03, 2016",9.0 °F,,35.7 mph,,34%,,29.76 in,35.1 °F,10:51 AM,,10.0 mi,West,20.7 mph,23.8 °F
2695,Scattered Clouds,"Apr. 03, 2016",7.0 °F,,38.0 mph,,30%,,29.79 in,36.0 °F,11:51 AM,,10.0 mi,WNW,17.3 mph,26.0 °F
2696,Scattered Clouds,"Apr. 03, 2016",9.0 °F,,32.2 mph,,30%,,29.83 in,37.9 °F,12:51 PM,,10.0 mi,WNW,11.5 mph,30.5 °F
2697,Partly Cloudy,"Apr. 03, 2016",5.0 °F,,32.2 mph,,25%,,29.83 in,37.9 °F,1:51 PM,,10.0 mi,WNW,15.0 mph,29.2 °F
2698,Clear,"Apr. 03, 2016",6.1 °F,,29.9 mph,,26%,,29.86 in,39.0 °F,2:51 PM,,10.0 mi,WNW,10.4 mph,32.3 °F
2699,Clear,"Apr. 03, 2016",5.0 °F,,26.5 mph,,23%,,29.88 in,39.9 °F,3:51 PM,,10.0 mi,NW,12.7 mph,32.5 °F
2700,Clear,"Apr. 03, 2016",6.1 °F,,23.0 mph,,25%,,29.90 in,39.9 °F,4:51 PM,,10.0 mi,NW,13.8 mph,32.1 °F
2701,Clear,"Apr. 03, 2016",7.0 °F,,20.7 mph,,26%,,29.93 in,39.9 °F,5:51 PM,,10.0 mi,Variable,4.6 mph,36.7 °F
2702,Clear,"Apr. 03, 2016",7.0 °F,,18.4 mph,,26%,,29.95 in,39.9 °F,6:51 PM,,10.0 mi,Variable,4.6 mph,36.7 °F
2703,Clear,"Apr. 03, 2016",8.1 °F,,-,,28%,,29.98 in,39.0 °F,7:51 PM,,10.0 mi,North,-,-
2704,Partly Cloudy,"Apr. 03, 2016",9.0 °F,,-,,30%,,30.01 in,37.9 °F,8:51 PM,,10.0 mi,Calm,Calm,-
2705,Mostly Cloudy,"Apr. 03, 2016",9.0 °F,,-,,30%,,30.03 in,37.9 °F,9:51 PM,,10.0 mi,NW,4.6 mph,34.4 °F
2706,Overcast,"Apr. 03, 2016",10.0 °F,,-,,32%,,30.04 in,37.9 °F,11:51 PM,,10.0 mi,Variable,4.6 mph,34.4 °F
2707,Overcast,"Apr. 04, 2016",15.1 °F,,-,,41%,,30.04 in,37.0 °F,1:51 AM,,10.0 mi,ENE,6.9 mph,31.6 °F
2708,Overcast,"Apr. 04, 2016",14.0 °F,,-,,41%,,30.01 in,36.0 °F,2:51 AM,,10.0 mi,Variable,6.9 mph,30.3 °F
2709,Mostly Cloudy,"Apr. 04, 2016",15.1 °F,,16.1 mph,,43%,,29.99 in,36.0 °F,3:51 AM,,10.0 mi,ESE,8.1 mph,29.6 °F
2710,Overcast,"Apr. 04, 2016",18.0 °F,,-,,46%,,29.96 in,37.0 °F,4:51 AM,,10.0 mi,ESE,9.2 mph,30.4 °F
2711,Overcast,"Apr. 04, 2016",21.0 °F,,-,,51%,,29.94 in,37.9 °F,5:51 AM,,10.0 mi,Variable,6.9 mph,32.7 °F
2712,Light Snow,"Apr. 04, 2016",24.1 °F,Snow,-,,59%,0.01 in,29.92 in,37.0 °F,6:51 AM,,4.0 mi,Variable,5.8 mph,32.4 °F
2713,Light Rain,"Apr. 04, 2016",30.9 °F,Rain,-,,73%,0.00 in,29.91 in,39.0 °F,7:51 AM,,9.0 mi,ENE,4.6 mph,35.7 °F
2714,Light Rain,"Apr. 04, 2016",33.1 °F,Rain,-,,79%,0.02 in,29.87 in,39.0 °F,8:51 AM,,10.0 mi,Variable,5.8 mph,34.8 °F
2715,Unknown,"Apr. 04, 2016",-,,-,,N/A%,,-,-,9:00 AM,,-,North,-,-
2716,Light Rain,"Apr. 04, 2016",34.0 °F,Rain,-,,79%,0.02 in,29.85 in,39.9 °F,9:51 AM,,5.0 mi,Calm,Calm,-
2717,Mostly Cloudy,"Apr. 04, 2016",35.6 °F,,-,,75%,0.07 in,29.83 in,43.0 °F,10:51 AM,,9.0 mi,NE,3.5 mph,41.3 °F
2718,Light Rain,"Apr. 04, 2016",37.9 °F,Rain,-,,82%,0.02 in,29.82 in,43.0 °F,11:51 AM,,4.0 mi,NNE,4.6 mph,40.3 °F
2719,Light Rain,"Apr. 04, 2016",39.9 °F,Rain,-,,89%,0.03 in,29.81 in,43.0 °F,12:51 PM,,4.0 mi,Variable,4.6 mph,40.3 °F
2720,Light Rain,"Apr. 04, 2016",39.9 °F,Rain,-,,89%,0.15 in,29.80 in,43.0 °F,1:51 PM,,5.0 mi,NE,4.6 mph,40.3 °F
2721,Rain,"Apr. 04, 2016",41.0 °F,Rain,-,,89%,0.11 in,29.81 in,44.1 °F,2:51 PM,,1.5 mi,NE,4.6 mph,41.5 °F
2722,Light Rain,"Apr. 04, 2016",41.0 °F,Rain,-,,89%,0.06 in,29.80 in,44.1 °F,3:51 PM,,2.0 mi,NE,5.8 mph,40.8 °F
2723,Rain,"Apr. 04, 2016",37.9 °F,Rain,-,,89%,0.06 in,29.82 in,41.0 °F,4:51 PM,,2.5 mi,ENE,6.9 mph,36.4 °F
2724,Light Rain,"Apr. 04, 2016",36.0 °F,Rain,16.1 mph,,89%,0.08 in,29.84 in,39.0 °F,5:51 PM,,4.0 mi,NE,9.2 mph,32.8 °F
2725,Overcast,"Apr. 04, 2016",32.0 °F,,18.4 mph,,86%,0.00 in,29.90 in,36.0 °F,6:51 PM,,10.0 mi,North,12.7 mph,27.5 °F
2726,Overcast,"Apr. 04, 2016",30.0 °F,,-,,85%,0.00 in,29.95 in,34.0 °F,7:51 PM,,10.0 mi,NNE,9.2 mph,26.6 °F
2727,Overcast,"Apr. 04, 2016",27.0 °F,,20.7 mph,,78%,,29.99 in,33.1 °F,8:51 PM,,10.0 mi,NNE,11.5 mph,24.4 °F
2728,Overcast,"Apr. 04, 2016",26.1 °F,,17.3 mph,,75%,,30.00 in,33.1 °F,9:51 PM,,10.0 mi,NNE,9.2 mph,25.5 °F
2729,Overcast,"Apr. 04, 2016",24.1 °F,,19.6 mph,,73%,,30.04 in,32.0 °F,10:51 PM,,10.0 mi,North,9.2 mph,24.2 °F
2730,Overcast,"Apr. 04, 2016",23.0 °F,,-,,72%,,30.06 in,30.9 °F,11:51 PM,,10.0 mi,Variable,5.8 mph,25.2 °F
2731,Overcast,"Apr. 05, 2016",21.0 °F,,20.7 mph,,69%,,30.08 in,30.0 °F,12:51 AM,,10.0 mi,NNE,13.8 mph,19.5 °F
2732,Overcast,"Apr. 05, 2016",18.0 °F,,17.3 mph,,64%,,30.10 in,28.9 °F,1:51 AM,,10.0 mi,NNE,8.1 mph,21.1 °F
2733,Overcast,"Apr. 05, 2016",18.0 °F,,19.6 mph,,66%,,30.09 in,28.0 °F,2:51 AM,,10.0 mi,North,8.1 mph,20.0 °F
2734,Overcast,"Apr. 05, 2016",14.0 °F,,27.6 mph,,56%,,30.10 in,28.0 °F,3:51 AM,,10.0 mi,NE,13.8 mph,17.0 °F
2735,Overcast,"Apr. 05, 2016",10.9 °F,,21.9 mph,,51%,,30.13 in,27.0 °F,4:51 AM,,10.0 mi,NNE,10.4 mph,17.3 °F
2736,Overcast,"Apr. 05, 2016",10.9 °F,,16.1 mph,,51%,,30.19 in,27.0 °F,5:51 AM,,10.0 mi,Variable,6.9 mph,19.5 °F
2737,Unknown,"Apr. 05, 2016",-,,-,,N/A%,,-,-,6:00 AM,,-,North,-,-
2738,Overcast,"Apr. 05, 2016",10.0 °F,,21.9 mph,,51%,,30.23 in,26.1 °F,6:51 AM,,10.0 mi,NNE,15.0 mph,14.0 °F
2739,Clear,"Apr. 05, 2016",8.1 °F,,26.5 mph,,45%,,30.25 in,27.0 °F,7:51 AM,,10.0 mi,NNE,8.1 mph,18.7 °F
2740,Clear,"Apr. 05, 2016",8.1 °F,,18.4 mph,,43%,,30.28 in,28.0 °F,8:51 AM,,10.0 mi,NE,10.4 mph,18.6 °F
2741,Clear,"Apr. 05, 2016",8.1 °F,,25.3 mph,,40%,,30.30 in,30.0 °F,9:51 AM,,10.0 mi,NE,13.8 mph,19.5 °F
2742,Clear,"Apr. 05, 2016",7.0 °F,,20.7 mph,,35%,,30.31 in,32.0 °F,10:51 AM,,10.0 mi,NNE,8.1 mph,24.8 °F
2743,Clear,"Apr. 05, 2016",7.0 °F,,20.7 mph,,32%,,30.33 in,34.0 °F,11:51 AM,,10.0 mi,NE,11.5 mph,25.5 °F
2744,Clear,"Apr. 05, 2016",5.0 °F,,18.4 mph,,27%,,30.32 in,36.0 °F,12:51 PM,,10.0 mi,NE,10.4 mph,28.5 °F
2745,Clear,"Apr. 05, 2016",7.0 °F,,21.9 mph,,27%,,30.31 in,39.0 °F,1:51 PM,,10.0 mi,NNW,8.1 mph,33.4 °F
2746,Clear,"Apr. 05, 2016",5.0 °F,,21.9 mph,,24%,,30.30 in,39.0 °F,2:51 PM,,10.0 mi,Variable,4.6 mph,35.7 °F
2747,Clear,"Apr. 05, 2016",7.0 °F,,-,,24%,,30.29 in,42.1 °F,3:51 PM,,10.0 mi,NNE,9.2 mph,36.6 °F
2748,Clear,"Apr. 05, 2016",3.9 °F,,18.4 mph,,21%,,30.27 in,41.0 °F,4:51 PM,,10.0 mi,WNW,11.5 mph,34.3 °F
2749,Clear,"Apr. 05, 2016",1.0 °F,,-,,19%,,30.28 in,41.0 °F,5:51 PM,,10.0 mi,Variable,4.6 mph,38.0 °F
2750,Clear,"Apr. 05, 2016",-0.0 °F,,-,,19%,,30.30 in,39.9 °F,6:51 PM,,10.0 mi,North,-,-
2751,Clear,"Apr. 05, 2016",1.0 °F,,17.3 mph,,20%,,30.32 in,39.0 °F,7:51 PM,,10.0 mi,Variable,6.9 mph,34.0 °F
2752,Clear,"Apr. 05, 2016",-0.0 °F,,-,,20%,,30.35 in,37.9 °F,8:51 PM,,10.0 mi,Variable,5.8 mph,33.5 °F
2753,Clear,"Apr. 05, 2016",1.0 °F,,-,,22%,,30.37 in,37.0 °F,9:51 PM,,10.0 mi,Calm,Calm,-
2754,Clear,"Apr. 05, 2016",3.9 °F,,16.1 mph,,26%,,30.38 in,36.0 °F,10:51 PM,,10.0 mi,NW,9.2 mph,29.0 °F
2755,Clear,"Apr. 05, 2016",7.0 °F,,-,,34%,,30.38 in,33.1 °F,11:51 PM,,10.0 mi,Calm,Calm,-
2756,Clear,"Apr. 06, 2016",7.0 °F,,-,,34%,,30.38 in,33.1 °F,12:51 AM,,10.0 mi,Calm,Calm,-
2757,Clear,"Apr. 06, 2016",5.0 °F,,-,,32%,,30.38 in,32.0 °F,1:51 AM,,10.0 mi,Calm,Calm,-
2758,Clear,"Apr. 06, 2016",5.0 °F,,-,,32%,,30.38 in,32.0 °F,2:51 AM,,10.0 mi,Calm,Calm,-
2759,Clear,"Apr. 06, 2016",5.0 °F,,-,,33%,,30.36 in,30.9 °F,3:51 AM,,10.0 mi,NE,3.5 mph,27.5 °F
2760,Clear,"Apr. 06, 2016",5.0 °F,,-,,33%,,30.35 in,30.9 °F,4:51 AM,,10.0 mi,NE,5.8 mph,25.2 °F
2761,Clear,"Apr. 06, 2016",3.9 °F,,-,,33%,,30.37 in,30.0 °F,5:51 AM,,10.0 mi,NNE,4.6 mph,25.2 °F
2762,Clear,"Apr. 06, 2016",10.0 °F,,-,,43%,,30.37 in,30.0 °F,6:51 AM,,10.0 mi,Calm,Calm,-
2763,Clear,"Apr. 06, 2016",10.9 °F,,-,,42%,,30.40 in,32.0 °F,7:51 AM,,10.0 mi,WNW,4.6 mph,27.5 °F
2764,Clear,"Apr. 06, 2016",10.9 °F,,-,,38%,,30.40 in,34.0 °F,8:51 AM,,10.0 mi,Calm,Calm,-
2765,Clear,"Apr. 06, 2016",10.0 °F,,-,,33%,,30.40 in,37.0 °F,9:51 AM,,10.0 mi,Variable,3.5 mph,34.5 °F
2766,Clear,"Apr. 06, 2016",12.0 °F,,-,,28%,,30.38 in,43.0 °F,10:51 AM,,10.0 mi,South,8.1 mph,38.2 °F
2767,Clear,"Apr. 06, 2016",10.0 °F,,-,,25%,,30.35 in,44.1 °F,11:51 AM,,10.0 mi,Variable,6.9 mph,40.1 °F
2768,Clear,"Apr. 06, 2016",15.1 °F,,-,,30%,,30.31 in,45.0 °F,12:51 PM,,10.0 mi,Variable,4.6 mph,42.6 °F
2769,Clear,"Apr. 06, 2016",17.1 °F,,-,,33%,,30.27 in,45.0 °F,1:51 PM,,10.0 mi,Variable,6.9 mph,41.2 °F
2770,Partly Cloudy,"Apr. 06, 2016",18.0 °F,,-,,34%,,30.22 in,45.0 °F,2:51 PM,,10.0 mi,Variable,5.8 mph,41.8 °F
2771,Mostly Cloudy,"Apr. 06, 2016",21.0 °F,,-,,40%,,30.17 in,44.1 °F,3:51 PM,,10.0 mi,North,-,-
2772,Mostly Cloudy,"Apr. 06, 2016",21.0 °F,,25.3 mph,,42%,,30.13 in,43.0 °F,4:51 PM,,10.0 mi,South,11.5 mph,36.8 °F
2773,Clear,"Apr. 06, 2016",21.0 °F,,21.9 mph,,39%,,30.10 in,45.0 °F,5:51 PM,,10.0 mi,South,16.1 mph,37.9 °F
2774,Clear,"Apr. 06, 2016",25.0 °F,,27.6 mph,,47%,,30.08 in,44.1 °F,6:51 PM,,10.0 mi,South,15.0 mph,37.1 °F
2775,Clear,"Apr. 06, 2016",28.9 °F,,23.0 mph,,55%,,30.06 in,44.1 °F,7:51 PM,,10.0 mi,South,10.4 mph,38.6 °F
2776,Clear,"Apr. 06, 2016",32.0 °F,,-,,63%,,30.05 in,44.1 °F,8:51 PM,,10.0 mi,Variable,3.5 mph,42.5 °F
2777,Clear,"Apr. 06, 2016",34.0 °F,,-,,65%,,30.03 in,45.0 °F,9:51 PM,,10.0 mi,North,-,-
2778,Clear,"Apr. 06, 2016",36.0 °F,,-,,68%,,30.00 in,46.0 °F,10:51 PM,,10.0 mi,Variable,6.9 mph,42.5 °F
2779,Clear,"Apr. 06, 2016",37.9 °F,,-,,71%,,29.98 in,46.9 °F,11:51 PM,,10.0 mi,Variable,4.6 mph,-
2780,Overcast,"Apr. 07, 2016",39.0 °F,,-,,71%,,29.95 in,48.2 °F,12:51 AM,,10.0 mi,South,4.6 mph,
2781,Overcast,"Apr. 07, 2016",39.9 °F,,-,,74%,,29.91 in,48.0 °F,1:51 AM,,10.0 mi,SSE,5.8 mph,
2782,Overcast,"Apr. 07, 2016",41.0 °F,,-,,77%,,29.88 in,48.0 °F,2:51 AM,,10.0 mi,SSE,6.9 mph,
2783,Clear,"Apr. 07, 2016",42.1 °F,,-,,77%,,29.84 in,48.9 °F,3:51 AM,,10.0 mi,SSE,4.6 mph,
2784,Scattered Clouds,"Apr. 07, 2016",43.0 °F,,-,,71%,,29.81 in,52.0 °F,4:51 AM,,10.0 mi,Variable,3.5 mph,
2785,Partly Cloudy,"Apr. 07, 2016",44.1 °F,,-,,71%,,29.78 in,53.1 °F,5:51 AM,,10.0 mi,Variable,5.8 mph,
2786,Scattered Clouds,"Apr. 07, 2016",44.1 °F,,-,,69%,,29.76 in,54.0 °F,6:51 AM,,10.0 mi,Variable,5.8 mph,
2787,Clear,"Apr. 07, 2016",45.0 °F,,24.2 mph,,72%,,29.74 in,54.0 °F,7:51 AM,,10.0 mi,South,12.7 mph,
2788,Mostly Cloudy,"Apr. 07, 2016",46.9 °F,,21.9 mph,,77%,,29.71 in,54.0 °F,8:51 AM,,10.0 mi,Variable,6.9 mph,
2789,Partly Cloudy,"Apr. 07, 2016",46.9 °F,,19.6 mph,,72%,,29.68 in,55.9 °F,9:51 AM,,10.0 mi,South,9.2 mph,
2790,Mostly Cloudy,"Apr. 07, 2016",46.9 °F,,20.7 mph,,74%,,29.63 in,55.0 °F,10:51 AM,,10.0 mi,SSE,12.7 mph,
2791,Overcast,"Apr. 07, 2016",48.9 °F,,-,,80%,,29.57 in,55.0 °F,11:51 AM,,9.0 mi,Variable,6.9 mph,
2792,Light Rain,"Apr. 07, 2016",50.0 °F,Rain,-,,83%,0.00 in,29.49 in,55.0 °F,12:51 PM,,6.0 mi,South,5.8 mph,
2793,Overcast,"Apr. 07, 2016",50.0 °F,,23.0 mph,,89%,0.08 in,29.43 in,53.1 °F,1:51 PM,,7.0 mi,Variable,6.9 mph,
2794,Overcast,"Apr. 07, 2016",51.1 °F,,24.2 mph,,86%,0.01 in,29.38 in,55.0 °F,2:51 PM,,7.0 mi,South,8.1 mph,
2795,Overcast,"Apr. 07, 2016",51.1 °F,,24.2 mph,,86%,0.01 in,29.38 in,55.0 °F,2:52 PM,,7.0 mi,South,8.1 mph,
2796,Overcast,"Apr. 07, 2016",51.1 °F,,24.2 mph,,86%,0.01 in,29.38 in,55.0 °F,2:54 PM,,7.0 mi,South,8.1 mph,
2797,Overcast,"Apr. 07, 2016",51.8 °F,,24.2 mph,,88%,,29.40 in,55.4 °F,3:00 PM,,7.0 mi,South,8.1 mph,
2798,Overcast,"Apr. 07, 2016",50.0 °F,,-,,75%,0.00 in,29.36 in,57.9 °F,3:51 PM,,10.0 mi,SSW,6.9 mph,
2799,Overcast,"Apr. 07, 2016",46.0 °F,,-,,67%,,29.38 in,57.0 °F,4:51 PM,,10.0 mi,WSW,3.5 mph,
2800,Mostly Cloudy,"Apr. 07, 2016",42.1 °F,,18.4 mph,,57%,,29.39 in,57.0 °F,5:51 PM,,10.0 mi,WSW,12.7 mph,
2801,Scattered Clouds,"Apr. 07, 2016",41.0 °F,,-,,55%,,29.40 in,57.0 °F,6:51 PM,,10.0 mi,Variable,4.6 mph,
2802,Clear,"Apr. 07, 2016",39.0 °F,,-,,53%,,29.41 in,55.9 °F,7:51 PM,,10.0 mi,North,-,
2803,Clear,"Apr. 07, 2016",37.0 °F,,-,,51%,,29.44 in,55.0 °F,8:51 PM,,10.0 mi,Variable,3.5 mph,
2804,Overcast,"Apr. 07, 2016",37.4 °F,,-,,51%,,29.44 in,55.4 °F,9:51 PM,,10.0 mi,Variable,4.6 mph,
2805,Partly Cloudy,"Apr. 07, 2016",39.0 °F,,-,,57%,,29.45 in,54.0 °F,10:51 PM,,10.0 mi,SW,6.9 mph,
2806,Clear,"Apr. 07, 2016",39.0 °F,,20.7 mph,,61%,,29.47 in,52.0 °F,11:51 PM,,10.0 mi,West,11.5 mph,
2807,Clear,"Apr. 08, 2016",36.0 °F,,24.2 mph,,59%,,29.49 in,50.0 °F,12:51 AM,,10.0 mi,Variable,4.6 mph,-
2808,Clear,"Apr. 08, 2016",35.1 °F,,18.4 mph,,59%,,29.48 in,48.9 °F,1:51 AM,,10.0 mi,WSW,10.4 mph,-
2809,Clear,"Apr. 08, 2016",36.0 °F,,-,,63%,,29.49 in,48.0 °F,2:51 AM,,10.0 mi,West,9.2 mph,-
2810,Overcast,"Apr. 08, 2016",35.1 °F,,17.3 mph,,61%,,29.49 in,48.0 °F,3:51 AM,,10.0 mi,WSW,8.1 mph,-
2811,Clear,"Apr. 08, 2016",32.0 °F,,18.4 mph,,60%,,29.50 in,45.0 °F,4:51 AM,,10.0 mi,Variable,5.8 mph,41.8 °F
2812,Clear,"Apr. 08, 2016",28.9 °F,,-,,53%,,29.52 in,45.0 °F,5:51 AM,,10.0 mi,Variable,4.6 mph,42.6 °F
2813,Overcast,"Apr. 08, 2016",19.4 °F,,23.0 mph,,34%,,29.69 in,46.4 °F,6:51 AM,,10.0 mi,WNW,8.1 mph,42.4 °F
2814,Clear,"Apr. 08, 2016",30.0 °F,,19.6 mph,,58%,,29.55 in,44.1 °F,7:51 AM,,10.0 mi,WSW,10.4 mph,38.6 °F
2815,Mostly Cloudy,"Apr. 08, 2016",30.0 °F,,-,,56%,,29.57 in,45.0 °F,8:51 AM,,10.0 mi,North,-,-
2816,Overcast,"Apr. 08, 2016",30.0 °F,,17.3 mph,,52%,,29.58 in,46.9 °F,9:51 AM,,10.0 mi,West,8.1 mph,-
2817,Overcast,"Apr. 08, 2016",27.0 °F,,21.9 mph,,47%,0.01 in,29.61 in,46.0 °F,10:51 AM,,10.0 mi,West,12.7 mph,40.2 °F
2818,Overcast,"Apr. 08, 2016",25.0 °F,,20.7 mph,,44%,,29.61 in,46.0 °F,11:51 AM,,10.0 mi,Variable,6.9 mph,42.5 °F
2819,Overcast,"Apr. 08, 2016",25.0 °F,,-,,42%,,29.61 in,46.9 °F,12:51 PM,,10.0 mi,West,8.1 mph,-
2820,Overcast,"Apr. 08, 2016",21.9 °F,,20.7 mph,,42%,,29.63 in,44.1 °F,1:51 PM,,10.0 mi,West,9.2 mph,39.0 °F
2821,Mostly Cloudy,"Apr. 08, 2016",21.0 °F,,25.3 mph,,39%,,29.64 in,45.0 °F,2:51 PM,,10.0 mi,West,10.4 mph,39.7 °F
2822,Overcast,"Apr. 08, 2016",19.9 °F,,28.8 mph,,38%,,29.66 in,44.1 °F,3:51 PM,,10.0 mi,WNW,9.2 mph,39.0 °F
2823,Overcast,"Apr. 08, 2016",19.9 °F,,19.6 mph,,35%,,29.66 in,46.0 °F,4:51 PM,,10.0 mi,Variable,5.8 mph,43.1 °F
2824,Overcast,"Apr. 08, 2016",19.4 °F,,23.0 mph,,34%,,29.69 in,46.4 °F,5:51 PM,,10.0 mi,WNW,8.1 mph,42.4 °F
2825,Overcast,"Apr. 08, 2016",19.9 °F,,-,,35%,,29.72 in,46.0 °F,6:51 PM,,10.0 mi,Variable,6.9 mph,42.5 °F
2826,Overcast,"Apr. 08, 2016",19.9 °F,,20.7 mph,,37%,,29.75 in,45.0 °F,7:51 PM,,10.0 mi,WNW,11.5 mph,39.3 °F
2827,Clear,"Apr. 08, 2016",19.9 °F,,-,,38%,,29.78 in,44.1 °F,8:51 PM,,10.0 mi,WNW,4.6 mph,41.5 °F
2828,Clear,"Apr. 08, 2016",19.9 °F,,-,,40%,,29.79 in,43.0 °F,9:51 PM,,10.0 mi,West,3.5 mph,41.3 °F
