,Conditions,Date,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (EDT),Time (EST),Visibility,Wind Dir,Wind Speed,Windchill
789,Light Rain,"Jan. 24, 2017",36.0 °F,Rain,20.7 mph,,100%,0.05 in,29.38 in,36.0 °F,,4:30 AM,3.0 mi,NE,12.7 mph,27.5 °F
790,Overcast,"Jan. 24, 2017",35.1 °F,,20.7 mph,,97%,0.06 in,29.37 in,36.0 °F,,4:51 AM,3.0 mi,NE,10.4 mph,28.5 °F
791,Overcast,"Jan. 24, 2017",35.1 °F,,23.0 mph,,97%,0.01 in,29.39 in,36.0 °F,,5:10 AM,2.5 mi,NNE,12.7 mph,27.5 °F
792,Overcast,"Jan. 24, 2017",35.1 °F,,19.6 mph,,100%,0.02 in,29.39 in,35.1 °F,,5:20 AM,2.5 mi,NNE,11.5 mph,26.9 °F
793,Overcast,"Jan. 24, 2017",35.6 °F,,20.7 mph,,100%,0.04 in,29.39 in,35.6 °F,,5:46 AM,3.0 mi,NNE,11.5 mph,27.5 °F
794,Overcast,"Jan. 24, 2017",35.1 °F,,21.9 mph,,100%,0.04 in,29.37 in,35.1 °F,,5:51 AM,3.0 mi,NNE,8.1 mph,28.6 °F
795,Overcast,"Jan. 24, 2017",34.0 °F,,21.9 mph,,96%,0.02 in,29.35 in,35.1 °F,,6:51 AM,4.0 mi,NNE,9.2 mph,27.9 °F
796,Overcast,"Jan. 24, 2017",35.1 °F,,25.3 mph,,100%,,29.35 in,35.1 °F,,7:51 AM,5.0 mi,NNE,13.8 mph,25.9 °F
797,Overcast,"Jan. 24, 2017",35.1 °F,,27.6 mph,,100%,,29.36 in,35.1 °F,,8:51 AM,4.0 mi,NNE,15.0 mph,25.5 °F
798,Overcast,"Jan. 24, 2017",35.1 °F,,20.7 mph,,97%,0.03 in,29.36 in,36.0 °F,,9:51 AM,5.0 mi,NE,10.4 mph,28.5 °F
799,Overcast,"Jan. 24, 2017",35.1 °F,,17.3 mph,,97%,0.00 in,29.36 in,36.0 °F,,10:51 AM,6.0 mi,Variable,6.9 mph,30.3 °F
800,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.03 in,29.36 in,36.0 °F,,11:40 AM,1.8 mi,North,9.2 mph,29.0 °F
801,Light Rain,"Jan. 24, 2017",36.0 °F,Rain,19.6 mph,,100%,0.04 in,29.33 in,36.0 °F,,11:51 AM,2.5 mi,North,12.7 mph,27.5 °F
802,Overcast,"Jan. 24, 2017",36.0 °F,,16.1 mph,,100%,0.00 in,29.34 in,36.0 °F,,12:03 PM,3.0 mi,North,12.7 mph,27.5 °F
803,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,19.6 mph,,97%,0.01 in,29.34 in,36.0 °F,,12:18 PM,2.5 mi,Variable,3.5 mph,33.3 °F
804,Rain,"Jan. 24, 2017",35.1 °F,Rain,17.3 mph,,97%,0.04 in,29.34 in,36.0 °F,,12:29 PM,1.2 mi,North,9.2 mph,29.0 °F
805,Rain,"Jan. 24, 2017",35.1 °F,Rain,19.6 mph,,97%,0.15 in,29.31 in,36.0 °F,,12:51 PM,1.2 mi,NNW,8.1 mph,29.6 °F
806,Light Rain,"Jan. 24, 2017",36.0 °F,Rain,-,,100%,0.02 in,29.33 in,36.0 °F,,1:00 PM,3.0 mi,North,5.8 mph,31.1 °F
807,Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.05 in,29.33 in,36.0 °F,,1:12 PM,1.8 mi,North,-,-
808,Rain,"Jan. 24, 2017",35.1 °F,Rain,20.7 mph,,97%,0.07 in,29.33 in,36.0 °F,,1:22 PM,2.5 mi,North,9.2 mph,29.0 °F
809,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,20.7 mph,,97%,0.08 in,29.33 in,36.0 °F,,1:30 PM,3.0 mi,North,9.2 mph,29.0 °F
810,Rain,"Jan. 24, 2017",35.1 °F,Rain,18.4 mph,,97%,0.10 in,29.33 in,36.0 °F,,1:40 PM,1.8 mi,Variable,5.8 mph,31.1 °F
811,Light Rain,"Jan. 24, 2017",35.6 °F,Rain,-,,100%,0.12 in,29.33 in,35.6 °F,,1:47 PM,1.8 mi,Variable,4.6 mph,31.7 °F
812,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.12 in,29.31 in,36.0 °F,,1:51 PM,2.0 mi,Variable,5.8 mph,31.1 °F
813,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.01 in,29.34 in,36.0 °F,,1:56 PM,3.0 mi,NNW,8.1 mph,29.6 °F
814,Rain,"Jan. 24, 2017",35.1 °F,Rain,17.3 mph,,97%,0.02 in,29.34 in,36.0 °F,,2:25 PM,1.8 mi,NW,11.5 mph,28.0 °F
815,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.04 in,29.34 in,36.0 °F,,2:36 PM,3.0 mi,Variable,4.6 mph,32.1 °F
816,Overcast,"Jan. 24, 2017",35.1 °F,,-,,97%,0.04 in,29.32 in,36.0 °F,,2:51 PM,5.0 mi,Variable,6.9 mph,30.3 °F
817,Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.02 in,29.35 in,36.0 °F,,2:59 PM,1.8 mi,Variable,6.9 mph,30.3 °F
818,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.03 in,29.35 in,36.0 °F,,3:07 PM,2.5 mi,NW,8.1 mph,29.6 °F
819,Overcast,"Jan. 24, 2017",35.1 °F,,-,,97%,0.03 in,29.35 in,36.0 °F,,3:14 PM,7.0 mi,NW,6.9 mph,30.3 °F
820,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.04 in,29.34 in,36.0 °F,,3:51 PM,7.0 mi,Variable,5.8 mph,31.1 °F
821,Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.02 in,29.37 in,36.0 °F,,4:28 PM,3.0 mi,Variable,5.8 mph,31.1 °F
822,Rain,"Jan. 24, 2017",35.1 °F,Rain,-,,97%,0.04 in,29.37 in,36.0 °F,,4:35 PM,2.0 mi,Variable,4.6 mph,32.1 °F
823,Rain,"Jan. 24, 2017",35.6 °F,Rain,-,,93%,0.07 in,29.38 in,37.4 °F,,4:46 PM,2.0 mi,WNW,8.1 mph,31.4 °F
824,Rain,"Jan. 24, 2017",36.0 °F,Rain,-,,96%,0.09 in,29.36 in,37.0 °F,,4:51 PM,3.0 mi,Variable,6.9 mph,31.6 °F
825,Light Rain,"Jan. 24, 2017",36.0 °F,Rain,-,,96%,0.02 in,29.39 in,37.0 °F,,4:58 PM,4.0 mi,Variable,4.6 mph,33.3 °F
826,Overcast,"Jan. 24, 2017",35.6 °F,,19.6 mph,,93%,0.03 in,29.40 in,37.4 °F,,5:46 PM,10.0 mi,NW,6.9 mph,32.1 °F
827,Overcast,"Jan. 24, 2017",36.0 °F,,-,,93%,0.03 in,29.38 in,37.9 °F,,5:51 PM,10.0 mi,WNW,8.1 mph,32.1 °F
828,Overcast,"Jan. 24, 2017",36.0 °F,,-,,93%,,29.41 in,37.9 °F,,6:17 PM,10.0 mi,NW,9.2 mph,31.5 °F
829,Overcast,"Jan. 24, 2017",36.0 °F,,-,,93%,,29.42 in,37.9 °F,,6:24 PM,10.0 mi,NW,8.1 mph,32.1 °F
830,Overcast,"Jan. 24, 2017",35.1 °F,,19.6 mph,,89%,,29.39 in,37.9 °F,,6:51 PM,10.0 mi,WNW,11.5 mph,30.5 °F
831,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,20.7 mph,,89%,0.00 in,29.42 in,37.9 °F,,7:06 PM,10.0 mi,Variable,5.8 mph,33.5 °F
832,Light Rain,"Jan. 24, 2017",35.1 °F,Rain,17.3 mph,,89%,0.02 in,29.43 in,37.9 °F,,7:44 PM,10.0 mi,Variable,6.9 mph,32.7 °F
833,Light Rain,"Jan. 24, 2017",34.0 °F,Rain,-,,89%,0.03 in,29.42 in,37.0 °F,,7:51 PM,8.0 mi,WNW,6.9 mph,31.6 °F
834,Overcast,"Jan. 24, 2017",34.0 °F,,-,,89%,0.03 in,29.44 in,37.0 °F,,8:22 PM,8.0 mi,NW,8.1 mph,31.0 °F
835,Overcast,"Jan. 24, 2017",34.0 °F,,-,,93%,0.09 in,29.44 in,36.0 °F,,8:51 PM,6.0 mi,NW,9.2 mph,29.0 °F
836,Overcast,"Jan. 24, 2017",34.0 °F,,21.9 mph,,93%,0.01 in,29.46 in,36.0 °F,,9:03 PM,10.0 mi,WNW,12.7 mph,27.5 °F
837,Overcast,"Jan. 24, 2017",34.0 °F,,19.6 mph,,93%,0.01 in,29.44 in,36.0 °F,,9:51 PM,10.0 mi,NW,10.4 mph,28.5 °F
838,Overcast,"Jan. 24, 2017",34.0 °F,,-,,93%,0.00 in,29.47 in,36.0 °F,,10:03 PM,10.0 mi,WNW,8.1 mph,29.6 °F
839,Overcast,"Jan. 24, 2017",33.1 °F,,18.4 mph,,86%,0.00 in,29.45 in,37.0 °F,,10:51 PM,10.0 mi,Variable,6.9 mph,31.6 °F
840,Overcast,"Jan. 24, 2017",32.0 °F,,16.1 mph,,82%,0.01 in,29.47 in,37.0 °F,,11:02 PM,10.0 mi,Variable,6.9 mph,31.6 °F
841,Overcast,"Jan. 24, 2017",30.0 °F,,23.0 mph,,76%,0.01 in,29.47 in,37.0 °F,,11:34 PM,10.0 mi,WNW,8.1 mph,31.0 °F
842,Overcast,"Jan. 24, 2017",30.0 °F,,-,,76%,0.01 in,29.46 in,37.0 °F,,11:51 PM,10.0 mi,Variable,6.9 mph,31.6 °F
843,Overcast,"Jan. 25, 2017",30.0 °F,,18.4 mph,,79%,,29.49 in,36.0 °F,,12:04 AM,10.0 mi,WNW,9.2 mph,29.0 °F
844,Mostly Cloudy,"Jan. 25, 2017",28.9 °F,,24.2 mph,,73%,,29.49 in,37.0 °F,,12:51 AM,10.0 mi,WNW,10.4 mph,29.8 °F
845,Mostly Cloudy,"Jan. 25, 2017",28.0 °F,,23.0 mph,,70%,,29.51 in,37.0 °F,,1:51 AM,10.0 mi,WNW,9.2 mph,30.4 °F
846,Overcast,"Jan. 25, 2017",28.0 °F,,20.7 mph,,70%,,29.54 in,37.0 °F,,2:06 AM,10.0 mi,NW,11.5 mph,29.3 °F
847,Scattered Clouds,"Jan. 25, 2017",27.0 °F,,-,,67%,,29.53 in,37.0 °F,,2:51 AM,10.0 mi,NW,9.2 mph,30.4 °F
848,Overcast,"Jan. 25, 2017",28.0 °F,,23.0 mph,,70%,,29.57 in,37.0 °F,,3:33 AM,10.0 mi,WNW,8.1 mph,31.0 °F
849,Overcast,"Jan. 25, 2017",28.0 °F,,19.6 mph,,70%,,29.56 in,37.0 °F,,3:51 AM,10.0 mi,WNW,6.9 mph,31.6 °F
850,Overcast,"Jan. 25, 2017",28.9 °F,,-,,73%,,29.57 in,37.0 °F,,4:51 AM,10.0 mi,Variable,4.6 mph,33.3 °F
851,Mostly Cloudy,"Jan. 25, 2017",28.0 °F,,16.1 mph,,70%,,29.58 in,37.0 °F,,5:51 AM,10.0 mi,Variable,4.6 mph,33.3 °F
852,Mostly Cloudy,"Jan. 25, 2017",28.0 °F,,-,,70%,,29.61 in,37.0 °F,,6:15 AM,10.0 mi,WNW,6.9 mph,31.6 °F
853,Mostly Cloudy,"Jan. 25, 2017",28.0 °F,,-,,68%,,29.60 in,37.9 °F,,6:51 AM,10.0 mi,WNW,6.9 mph,32.7 °F
854,Clear,"Jan. 25, 2017",28.0 °F,,-,,68%,,29.62 in,37.9 °F,,7:51 AM,10.0 mi,West,5.8 mph,33.5 °F
855,Clear,"Jan. 25, 2017",28.0 °F,,-,,65%,,29.64 in,39.0 °F,,8:51 AM,10.0 mi,WNW,8.1 mph,33.4 °F
856,Clear,"Jan. 25, 2017",28.0 °F,,20.7 mph,,58%,,29.66 in,42.1 °F,,9:51 AM,10.0 mi,WNW,9.2 mph,36.6 °F
857,Clear,"Jan. 25, 2017",28.9 °F,,20.7 mph,,55%,,29.66 in,44.1 °F,,10:51 AM,10.0 mi,West,8.1 mph,39.5 °F
858,Clear,"Jan. 25, 2017",30.0 °F,,19.6 mph,,54%,,29.65 in,46.0 °F,,11:51 AM,10.0 mi,WNW,8.1 mph,41.9 °F
859,Partly Cloudy,"Jan. 25, 2017",30.9 °F,,17.3 mph,,54%,,29.64 in,46.9 °F,,12:51 PM,10.0 mi,WNW,9.2 mph,-
860,Partly Cloudy,"Jan. 25, 2017",30.9 °F,,21.9 mph,,56%,,29.65 in,46.0 °F,,1:51 PM,10.0 mi,West,13.8 mph,39.9 °F
861,Partly Cloudy,"Jan. 25, 2017",30.9 °F,,19.6 mph,,56%,,29.67 in,46.0 °F,,2:51 PM,10.0 mi,NW,10.4 mph,41.0 °F
862,Clear,"Jan. 25, 2017",32.0 °F,,-,,54%,,29.66 in,48.0 °F,,3:51 PM,10.0 mi,WNW,5.8 mph,-
863,Clear,"Jan. 25, 2017",32.0 °F,,-,,56%,,29.66 in,46.9 °F,,4:51 PM,10.0 mi,Calm,Calm,-
864,Clear,"Jan. 25, 2017",32.0 °F,,-,,56%,,29.67 in,46.9 °F,,5:51 PM,10.0 mi,Calm,Calm,-
865,Clear,"Jan. 25, 2017",32.0 °F,,-,,58%,,29.65 in,46.0 °F,,6:51 PM,10.0 mi,Calm,Calm,-
866,Clear,"Jan. 25, 2017",33.1 °F,,-,,56%,,29.65 in,48.0 °F,,7:51 PM,10.0 mi,SW,5.8 mph,-
867,Clear,"Jan. 25, 2017",33.1 °F,,-,,52%,,29.63 in,50.0 °F,,8:51 PM,10.0 mi,Variable,5.8 mph,-
868,Partly Cloudy,"Jan. 25, 2017",34.0 °F,,-,,56%,,29.62 in,48.9 °F,,9:51 PM,10.0 mi,WSW,6.9 mph,-
869,Overcast,"Jan. 25, 2017",33.1 °F,,-,,50%,,29.59 in,51.1 °F,,10:51 PM,10.0 mi,West,8.1 mph,-
870,Overcast,"Jan. 25, 2017",33.1 °F,,-,,50%,,29.56 in,51.1 °F,,11:51 PM,10.0 mi,Variable,4.6 mph,-
871,Overcast,"Jan. 26, 2017",34.0 °F,,-,,54%,,29.54 in,50.0 °F,,12:51 AM,10.0 mi,West,4.6 mph,-
872,Overcast,"Jan. 26, 2017",35.1 °F,,-,,57%,,29.52 in,50.0 °F,,1:51 AM,10.0 mi,West,5.8 mph,-
873,Overcast,"Jan. 26, 2017",35.1 °F,,-,,57%,,29.50 in,50.0 °F,,2:51 AM,10.0 mi,West,9.2 mph,-
874,Clear,"Jan. 26, 2017",35.1 °F,,-,,59%,,29.46 in,48.9 °F,,3:51 AM,10.0 mi,Variable,5.8 mph,-
875,Mostly Cloudy,"Jan. 26, 2017",36.0 °F,,-,,61%,,29.46 in,48.9 °F,,4:51 AM,10.0 mi,WSW,4.6 mph,-
876,Mostly Cloudy,"Jan. 26, 2017",36.0 °F,,-,,63%,,29.44 in,48.0 °F,,5:51 AM,10.0 mi,Variable,3.5 mph,-
877,Overcast,"Jan. 26, 2017",36.0 °F,,-,,61%,,29.44 in,48.9 °F,,6:51 AM,10.0 mi,Calm,Calm,-
878,Overcast,"Jan. 26, 2017",36.0 °F,,-,,61%,,29.43 in,48.9 °F,,7:51 AM,10.0 mi,Calm,Calm,-
879,Light Rain,"Jan. 26, 2017",39.9 °F,Rain,-,,77%,0.00 in,29.44 in,46.9 °F,,8:51 AM,10.0 mi,Calm,Calm,-
880,Light Rain,"Jan. 26, 2017",42.1 °F,Rain,-,,80%,0.02 in,29.43 in,48.0 °F,,9:51 AM,6.0 mi,Calm,Calm,-
881,Overcast,"Jan. 26, 2017",43.0 °F,,-,,77%,0.00 in,29.39 in,50.0 °F,,10:51 AM,10.0 mi,Calm,Calm,-
882,Overcast,"Jan. 26, 2017",41.0 °F,,-,,68%,,29.37 in,51.1 °F,,11:51 AM,10.0 mi,North,-,-
883,Partly Cloudy,"Jan. 26, 2017",42.1 °F,,-,,66%,,29.34 in,53.1 °F,,12:51 PM,10.0 mi,Variable,5.8 mph,-
884,Scattered Clouds,"Jan. 26, 2017",35.1 °F,,26.5 mph,,49%,,29.33 in,54.0 °F,,1:51 PM,10.0 mi,West,11.5 mph,-
885,Overcast,"Jan. 26, 2017",30.0 °F,,24.2 mph,,44%,,29.37 in,51.1 °F,,2:51 PM,10.0 mi,WNW,12.7 mph,-
886,Overcast,"Jan. 26, 2017",26.1 °F,,31.1 mph,,42%,,29.40 in,48.0 °F,,3:51 PM,10.0 mi,WNW,17.3 mph,-
887,Partly Cloudy,"Jan. 26, 2017",25.0 °F,,26.5 mph,,44%,,29.42 in,46.0 °F,,4:51 PM,10.0 mi,WNW,13.8 mph,39.9 °F
888,Overcast,"Jan. 26, 2017",26.1 °F,,25.3 mph,,48%,,29.45 in,45.0 °F,,5:51 PM,10.0 mi,Variable,3.5 mph,43.5 °F
889,Overcast,"Jan. 26, 2017",27.0 °F,,23.0 mph,,49%,,29.47 in,45.0 °F,,6:51 PM,10.0 mi,Variable,6.9 mph,41.2 °F
890,Mostly Cloudy,"Jan. 26, 2017",27.0 °F,,16.1 mph,,51%,,29.49 in,44.1 °F,,7:51 PM,10.0 mi,Variable,4.6 mph,41.5 °F
891,Partly Cloudy,"Jan. 26, 2017",28.0 °F,,21.9 mph,,53%,,29.49 in,44.1 °F,,8:51 PM,10.0 mi,WNW,13.8 mph,37.4 °F
892,Clear,"Jan. 26, 2017",28.0 °F,,31.1 mph,,53%,,29.52 in,44.1 °F,,9:51 PM,10.0 mi,West,11.5 mph,38.1 °F
893,Partly Cloudy,"Jan. 26, 2017",28.0 °F,,25.3 mph,,56%,,29.55 in,43.0 °F,,10:51 PM,10.0 mi,West,8.1 mph,38.2 °F
894,Partly Cloudy,"Jan. 26, 2017",27.0 °F,,20.7 mph,,53%,,29.57 in,43.0 °F,,11:51 PM,10.0 mi,West,10.4 mph,37.2 °F
895,Clear,"Jan. 27, 2017",27.0 °F,,-,,57%,,29.58 in,41.0 °F,,12:51 AM,10.0 mi,West,8.1 mph,35.8 °F
896,Clear,"Jan. 27, 2017",27.0 °F,,-,,57%,,29.61 in,41.0 °F,,1:51 AM,10.0 mi,West,8.1 mph,35.8 °F
897,Mostly Cloudy,"Jan. 27, 2017",27.0 °F,,20.7 mph,,57%,,29.61 in,41.0 °F,,2:51 AM,10.0 mi,West,10.4 mph,34.7 °F
898,Clear,"Jan. 27, 2017",27.0 °F,,27.6 mph,,57%,,29.62 in,41.0 °F,,3:51 AM,10.0 mi,West,11.5 mph,34.3 °F
899,Mostly Cloudy,"Jan. 27, 2017",26.1 °F,,-,,53%,,29.62 in,42.1 °F,,4:51 AM,10.0 mi,West,8.1 mph,37.1 °F
900,Overcast,"Jan. 27, 2017",26.1 °F,,18.4 mph,,55%,,29.63 in,41.0 °F,,5:51 AM,10.0 mi,Variable,4.6 mph,38.0 °F
901,Overcast,"Jan. 27, 2017",25.0 °F,,26.5 mph,,53%,,29.64 in,41.0 °F,,6:51 AM,10.0 mi,West,12.7 mph,33.9 °F
902,Overcast,"Jan. 27, 2017",24.1 °F,,23.0 mph,,51%,,29.65 in,41.0 °F,,7:51 AM,10.0 mi,West,5.8 mph,37.1 °F
903,Overcast,"Jan. 27, 2017",24.1 °F,,20.7 mph,,51%,,29.66 in,41.0 °F,,8:51 AM,10.0 mi,Variable,4.6 mph,38.0 °F
904,Overcast,"Jan. 27, 2017",23.0 °F,,25.3 mph,,49%,,29.66 in,41.0 °F,,9:51 AM,10.0 mi,West,10.4 mph,34.7 °F
905,Overcast,"Jan. 27, 2017",23.0 °F,,26.5 mph,,47%,,29.65 in,42.1 °F,,10:51 AM,10.0 mi,WNW,8.1 mph,37.1 °F
906,Overcast,"Jan. 27, 2017",19.9 °F,,23.0 mph,,40%,,29.62 in,43.0 °F,,11:51 AM,10.0 mi,West,11.5 mph,36.8 °F
907,Overcast,"Jan. 27, 2017",19.0 °F,,24.2 mph,,38%,,29.59 in,43.0 °F,,12:51 PM,10.0 mi,West,11.5 mph,36.8 °F
908,Overcast,"Jan. 27, 2017",21.9 °F,,26.5 mph,,45%,,29.58 in,42.1 °F,,1:51 PM,10.0 mi,WNW,9.2 mph,36.6 °F
909,Overcast,"Jan. 27, 2017",21.0 °F,,-,,43%,,29.57 in,42.1 °F,,2:51 PM,10.0 mi,WNW,5.8 mph,38.4 °F
910,Overcast,"Jan. 27, 2017",23.0 °F,,-,,49%,,29.58 in,41.0 °F,,3:51 PM,10.0 mi,North,-,-
911,Overcast,"Jan. 27, 2017",23.0 °F,,23.0 mph,,49%,,29.59 in,41.0 °F,,4:51 PM,10.0 mi,WNW,9.2 mph,35.2 °F
912,Overcast,"Jan. 27, 2017",23.0 °F,,21.9 mph,,51%,,29.60 in,39.9 °F,,5:51 PM,10.0 mi,WNW,11.5 mph,32.9 °F
913,Overcast,"Jan. 27, 2017",21.9 °F,,-,,49%,,29.60 in,39.9 °F,,6:51 PM,10.0 mi,Variable,6.9 mph,35.1 °F
914,Overcast,"Jan. 27, 2017",24.1 °F,,20.7 mph,,55%,,29.62 in,39.0 °F,,7:51 PM,10.0 mi,WNW,13.8 mph,31.0 °F
915,Overcast,"Jan. 27, 2017",23.0 °F,,18.4 mph,,53%,,29.63 in,39.0 °F,,8:51 PM,10.0 mi,Variable,3.5 mph,36.8 °F
916,Partly Cloudy,"Jan. 27, 2017",23.0 °F,,17.3 mph,,57%,,29.63 in,37.0 °F,,9:51 PM,10.0 mi,West,10.4 mph,29.8 °F
917,Partly Cloudy,"Jan. 27, 2017",23.0 °F,,21.9 mph,,57%,,29.63 in,37.0 °F,,10:51 PM,10.0 mi,WSW,12.7 mph,28.9 °F
918,Clear,"Jan. 27, 2017",21.0 °F,,21.9 mph,,55%,,29.63 in,36.0 °F,,11:51 PM,10.0 mi,WSW,9.2 mph,29.0 °F
919,Overcast,"Jan. 28, 2017",19.9 °F,,17.3 mph,,52%,,29.63 in,36.0 °F,,12:51 AM,10.0 mi,Variable,5.8 mph,31.1 °F
920,Overcast,"Jan. 28, 2017",19.9 °F,,20.7 mph,,52%,,29.63 in,36.0 °F,,1:51 AM,10.0 mi,WSW,9.2 mph,29.0 °F
921,Overcast,"Jan. 28, 2017",19.9 °F,,20.7 mph,,52%,,29.63 in,36.0 °F,,2:51 AM,10.0 mi,Variable,6.9 mph,30.3 °F
922,Clear,"Jan. 28, 2017",19.0 °F,,23.0 mph,,52%,,29.63 in,35.1 °F,,3:51 AM,10.0 mi,Variable,6.9 mph,29.3 °F
923,Mostly Cloudy,"Jan. 28, 2017",19.0 °F,,24.2 mph,,52%,,29.63 in,35.1 °F,,4:51 AM,10.0 mi,WSW,13.8 mph,25.9 °F
924,Overcast,"Jan. 28, 2017",19.9 °F,,21.9 mph,,54%,,29.64 in,35.1 °F,,5:51 AM,10.0 mi,West,5.8 mph,30.1 °F
925,Overcast,"Jan. 28, 2017",19.9 °F,,20.7 mph,,54%,,29.66 in,35.1 °F,,6:51 AM,10.0 mi,WSW,8.1 mph,28.6 °F
926,Overcast,"Jan. 28, 2017",19.9 °F,,-,,56%,,29.68 in,34.0 °F,,7:51 AM,10.0 mi,WSW,8.1 mph,27.2 °F
927,Overcast,"Jan. 28, 2017",21.0 °F,,-,,57%,,29.69 in,35.1 °F,,8:51 AM,10.0 mi,Variable,6.9 mph,29.3 °F
928,Overcast,"Jan. 28, 2017",23.0 °F,,-,,59%,,29.70 in,36.0 °F,,9:51 AM,10.0 mi,North,-,-
929,Overcast,"Jan. 28, 2017",21.9 °F,,-,,54%,,29.70 in,37.0 °F,,10:51 AM,10.0 mi,North,-,-
930,Overcast,"Jan. 28, 2017",19.0 °F,,18.4 mph,,45%,,29.68 in,39.0 °F,,11:51 AM,10.0 mi,West,6.9 mph,34.0 °F
931,Overcast,"Jan. 28, 2017",19.9 °F,,19.6 mph,,48%,,29.66 in,37.9 °F,,12:51 PM,10.0 mi,Variable,4.6 mph,34.4 °F
932,Overcast,"Jan. 28, 2017",21.0 °F,,18.4 mph,,52%,,29.65 in,37.0 °F,,1:51 PM,10.0 mi,WNW,11.5 mph,29.3 °F
933,Overcast,"Jan. 28, 2017",21.0 °F,,20.7 mph,,52%,,29.67 in,37.0 °F,,2:51 PM,10.0 mi,West,11.5 mph,29.3 °F
934,Overcast,"Jan. 28, 2017",21.0 °F,,-,,52%,,29.68 in,37.0 °F,,3:51 PM,10.0 mi,West,8.1 mph,31.0 °F
935,Overcast,"Jan. 28, 2017",19.9 °F,,16.1 mph,,50%,,29.69 in,37.0 °F,,4:51 PM,10.0 mi,WNW,10.4 mph,29.8 °F
936,Overcast,"Jan. 28, 2017",21.0 °F,,16.1 mph,,52%,,29.70 in,37.0 °F,,5:51 PM,10.0 mi,Variable,3.5 mph,34.5 °F
937,Overcast,"Jan. 28, 2017",21.0 °F,,-,,52%,,29.72 in,37.0 °F,,6:51 PM,10.0 mi,West,3.5 mph,34.5 °F
938,Overcast,"Jan. 28, 2017",21.0 °F,,-,,52%,,29.75 in,37.0 °F,,7:51 PM,10.0 mi,West,8.1 mph,31.0 °F
939,Overcast,"Jan. 28, 2017",19.9 °F,,17.3 mph,,50%,,29.75 in,37.0 °F,,8:51 PM,10.0 mi,WSW,11.5 mph,29.3 °F
940,Mostly Cloudy,"Jan. 28, 2017",21.0 °F,,-,,52%,,29.74 in,37.0 °F,,9:51 PM,10.0 mi,North,-,-
941,Overcast,"Jan. 28, 2017",21.0 °F,,-,,52%,,29.73 in,37.0 °F,,10:51 PM,10.0 mi,Variable,6.9 mph,31.6 °F
942,Overcast,"Jan. 28, 2017",21.9 °F,,-,,54%,,29.73 in,37.0 °F,,11:51 PM,10.0 mi,North,-,-
943,Partly Cloudy,"Jan. 29, 2017",21.9 °F,,-,,54%,,29.71 in,37.0 °F,,12:51 AM,10.0 mi,Calm,Calm,-
944,Clear,"Jan. 29, 2017",21.9 °F,,-,,54%,,29.70 in,37.0 °F,,1:51 AM,10.0 mi,Variable,4.6 mph,33.3 °F
945,Clear,"Jan. 29, 2017",23.0 °F,,-,,57%,,29.70 in,37.0 °F,,2:51 AM,10.0 mi,Variable,5.8 mph,32.4 °F
946,Clear,"Jan. 29, 2017",21.9 °F,,-,,57%,,29.69 in,36.0 °F,,3:51 AM,10.0 mi,WSW,9.2 mph,29.0 °F
947,Partly Cloudy,"Jan. 29, 2017",21.9 °F,,-,,57%,,29.70 in,36.0 °F,,4:51 AM,10.0 mi,Variable,5.8 mph,31.1 °F
948,Mostly Cloudy,"Jan. 29, 2017",21.9 °F,,-,,57%,,29.70 in,36.0 °F,,5:51 AM,10.0 mi,Variable,3.5 mph,33.3 °F
949,Overcast,"Jan. 29, 2017",21.0 °F,,-,,52%,,29.70 in,37.0 °F,,6:51 AM,10.0 mi,Variable,6.9 mph,31.6 °F
950,Overcast,"Jan. 29, 2017",21.9 °F,,-,,54%,,29.71 in,37.0 °F,,7:51 AM,10.0 mi,North,-,-
951,Overcast,"Jan. 29, 2017",24.1 °F,,-,,59%,,29.73 in,37.0 °F,,8:51 AM,10.0 mi,Variable,5.8 mph,32.4 °F
952,Clear,"Jan. 29, 2017",21.0 °F,,16.1 mph,,51%,,29.73 in,37.9 °F,,9:51 AM,10.0 mi,WSW,8.1 mph,32.1 °F
953,Clear,"Jan. 29, 2017",16.0 °F,,17.3 mph,,38%,,29.73 in,39.9 °F,,10:51 AM,10.0 mi,Variable,5.8 mph,35.8 °F
954,Clear,"Jan. 29, 2017",12.9 °F,,18.4 mph,,32%,,29.71 in,41.0 °F,,11:51 AM,10.0 mi,NW,10.4 mph,34.7 °F
